date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:04:32	767859/767859	---M--	200	added ('OK')	image/png	date:Sun,%2030%20May%202021%2019:06:44%20GMT	https://xpressrow.com/html/frudbaz/assets/img/hero/img_02.png	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/hero/img_02.png	(from https://xpressrow.com/html/frudbaz/index-2.html)
10:04:33	1609/1609	---M--	200	added ('OK')	image/png	date:Sun,%2030%20May%202021%2020:48:58%20GMT	https://xpressrow.com/html/frudbaz/assets/img/icon/ai_01.png	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/icon/ai_01.png	(from https://xpressrow.com/html/frudbaz/index-2.html)
10:04:33	1366/1366	---M--	200	added ('OK')	image/png	date:Fri,%2004%20Jun%202021%2023:49:02%20GMT	https://xpressrow.com/html/frudbaz/assets/img/icon/ai_02.png	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/icon/ai_02.png	(from https://xpressrow.com/html/frudbaz/index-2.html)
10:04:33	1202/1202	---M--	200	added ('OK')	image/png	date:Fri,%2004%20Jun%202021%2023:49:08%20GMT	https://xpressrow.com/html/frudbaz/assets/img/icon/ai_03.png	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/icon/ai_03.png	(from https://xpressrow.com/html/frudbaz/index-2.html)
10:04:33	780478/780478	---M--	200	added ('OK')	image/png	date:Sun,%2030%20May%202021%2020:09:38%20GMT	https://xpressrow.com/html/frudbaz/assets/img/bg/about_img.png	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/bg/about_img.png	(from https://xpressrow.com/html/frudbaz/index-2.html)
10:04:33	978/978	---M--	200	added ('OK')	image/png	date:Fri,%2004%20Jun%202021%2023:49:14%20GMT	https://xpressrow.com/html/frudbaz/assets/img/icon/ai_04.png	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/icon/ai_04.png	(from https://xpressrow.com/html/frudbaz/index-2.html)
10:04:34	105965/105965	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20May%202021%2001:55:58%20GMT	https://xpressrow.com/html/frudbaz/assets/img/bg/reservation_bg.jpg	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/bg/reservation_bg.jpg	(from https://xpressrow.com/html/frudbaz/index-2.html)
10:04:35	14605/14605	---M--	200	added ('OK')	image/png	date:Mon,%2031%20May%202021%2023:43:18%20GMT	https://xpressrow.com/html/frudbaz/assets/img/testimonial/tm_author.png	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/testimonial/tm_author.png	(from https://xpressrow.com/html/frudbaz/index-2.html)
10:04:35	409/409	---M--	200	added ('OK')	image/png	date:Mon,%2031%20May%202021%2023:43:40%20GMT	https://xpressrow.com/html/frudbaz/assets/img/icon/tm_q.png	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/icon/tm_q.png	(from https://xpressrow.com/html/frudbaz/index-2.html)
10:04:35	635998/635998	---M--	200	added ('OK')	image/png	date:Mon,%2031%20May%202021%2023:52:56%20GMT	https://xpressrow.com/html/frudbaz/assets/img/testimonial/tm_img.png	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/testimonial/tm_img.png	(from https://xpressrow.com/html/frudbaz/index-2.html)
10:04:35	12355/12355	---M--	200	added ('OK')	image/png	date:Fri,%2004%20Jun%202021%2003:40:16%20GMT	https://xpressrow.com/html/frudbaz/assets/img/blog/author.png	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/blog/author.png	(from https://xpressrow.com/html/frudbaz/index-2.html)
10:04:36	104301/104301	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Jun%202021%2001:32:08%20GMT	https://xpressrow.com/html/frudbaz/assets/img/blog/blog_05.jpg	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/blog/blog_05.jpg	(from https://xpressrow.com/html/frudbaz/index-2.html)
10:04:36	397560/397560	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20May%202021%2001:25:48%20GMT	https://xpressrow.com/html/frudbaz/assets/img/bg/reservation_img.jpg	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/bg/reservation_img.jpg	(from https://xpressrow.com/html/frudbaz/index-2.html)
